,0
5797,4
5798,4
5799,4
5800,4
5801,4
5802,4
5803,3
5804,0
5805,4
5806,4
5807,4
5808,4
5809,4
5810,4
5811,4
5812,4
5813,4
5814,4
5815,4
5816,3
5817,4
5818,4
5819,4
5820,4
5821,4
5822,4
5823,4
5824,4
5825,4
5826,4
5827,4
5828,4
5829,4
5830,4
5831,4
5832,4
5833,4
5834,4
5835,4
5836,4
5837,4
5838,4
5839,4
5840,4
5841,4
5842,4
5843,4
5844,4
5845,4
5846,3
5847,4
5848,4
5849,4
5850,4
5851,4
5852,4
5853,4
5854,4
5855,4
5856,4
5857,3
5858,4
5859,4
5860,4
5861,4
5862,4
5863,4
5864,4
5865,4
5866,4
5867,4
5868,4
5869,4
5870,4
5871,4
5872,4
5873,4
5874,4
5875,4
5876,4
5877,4
5878,4
5879,4
5880,4
5881,4
5882,4
5883,4
5884,4
5885,3
5886,4
5887,4
5888,3
5889,4
5890,4
5891,4
5892,4
5893,4
5894,4
5895,4
5896,4
5897,4
5898,3
5899,3
5900,4
5901,4
5902,4
5903,4
5904,4
5905,4
5906,4
5907,4
5908,3
5909,4
5910,4
5911,4
5912,4
5913,4
5914,3
5915,4
5916,4
5917,4
5918,4
5919,3
5920,4
5921,4
5922,4
5923,4
5924,4
5925,4
5926,3
5927,7
5928,4
5929,4
5930,4
5931,4
5932,4
5933,4
5934,4
5935,4
5936,4
5937,4
5938,4
5939,4
5940,4
5941,4
5942,4
5943,4
5944,4
5945,4
5946,4
5947,4
5948,4
5949,4
5950,4
5951,4
5952,4
5953,4
5954,2
5955,4
5956,4
5957,4
5958,4
5959,4
5960,4
5961,4
5962,4
5963,4
5964,4
5965,3
5966,4
5967,4
5968,4
5969,4
5970,4
5971,4
5972,4
5973,4
5974,4
5975,4
5976,4
5977,4
5978,4
5979,4
5980,4
5981,4
5982,4
5983,4
5984,4
5985,4
5986,4
5987,3
5988,4
5989,3
5990,4
5991,3
5992,4
5993,4
5994,4
5995,4
5996,4
5997,4
5998,4
5999,4
6000,3
6001,4
6002,3
6003,4
6004,4
6005,4
6006,4
6007,4
6008,4
6009,4
6010,4
6011,4
6012,4
6013,4
6014,4
6015,4
6016,4
6017,4
6018,4
6019,4
6020,4
6021,4
6022,4
6023,4
6024,4
6025,4
6026,4
6027,4
6028,3
6029,4
6030,4
6031,4
6032,4
6033,4
6034,4
6035,4
6036,4
6037,4
6038,4
6039,4
6040,4
6041,4
6042,4
6043,4
6044,4
6045,4
6046,3
6047,4
6048,4
6049,4
6050,4
6051,4
6052,4
6053,4
6054,4
6055,4
6056,4
6057,4
6058,4
6059,4
6060,4
6061,4
6062,4
6063,4
6064,4
6065,4
6066,4
6067,4
6068,4
6069,4
6070,4
6071,3
6072,4
6073,4
6074,4
6075,4
6076,4
6077,4
6078,4
6079,4
6080,4
6081,4
6082,4
6083,4
6084,3
6085,3
6086,4
6087,3
6088,4
6089,4
6090,4
6091,4
6092,4
6093,4
6094,3
6095,3
6096,3
6097,4
6098,3
6099,4
6100,4
6101,4
6102,4
6103,3
6104,4
6105,4
6106,4
6107,4
6108,3
6109,4
6110,4
6111,4
6112,4
6113,1
6114,4
6115,4
6116,4
6117,4
6118,4
6119,4
6120,4
6121,4
6122,4
6123,4
6124,4
6125,4
6126,4
6127,4
6128,3
6129,4
6130,4
6131,4
6132,4
6133,4
6134,4
6135,4
6136,3
6137,4
6138,4
6139,4
6140,4
6141,4
6142,3
6143,3
6144,4
6145,4
6146,4
6147,4
6148,4
6149,4
6150,4
6151,4
6152,4
6153,4
6154,4
6155,4
6156,4
6157,4
6158,4
6159,4
6160,4
6161,4
6162,4
6163,3
6164,4
6165,4
6166,4
6167,4
6168,4
6169,4
6170,4
6171,4
6172,4
6173,3
6174,4
6175,4
6176,4
6177,4
6178,4
6179,4
6180,3
6181,3
6182,4
6183,4
6184,4
6185,4
6186,4
6187,4
6188,4
6189,4
6190,4
6191,4
6192,4
6193,4
6194,4
6195,4
6196,4
6197,4
6198,4
6199,4
6200,4
6201,3
6202,4
6203,4
6204,4
6205,4
6206,4
6207,4
6208,4
6209,4
6210,3
6211,4
6212,4
6213,3
6214,4
6215,4
6216,4
6217,4
6218,4
6219,4
6220,4
6221,4
6222,4
6223,4
6224,4
6225,4
6226,4
6227,4
6228,4
6229,4
6230,4
6231,4
6232,4
6233,4
6234,4
6235,4
6236,4
6237,4
6238,4
6239,4
6240,4
6241,4
6242,4
6243,4
6244,4
6245,3
6246,4
6247,4
6248,4
6249,4
6250,4
6251,4
6252,4
6253,4
6254,3
6255,1
6256,4
6257,4
6258,4
6259,4
6260,4
6261,5
6262,5
6263,1
6264,3
6265,5
6266,3
6267,2
6268,5
6269,5
6270,0
6271,0
6272,5
6273,2
6274,5
6275,5
6276,5
6277,3
6278,0
6279,5
6280,1
6281,3
6282,5
6283,5
6284,5
6285,5
6286,1
6287,5
6288,5
6289,1
6290,5
6291,5
6292,2
6293,5
6294,3
6295,5
6296,3
6297,3
6298,0
6299,5
6300,5
6301,5
6302,5
6303,1
6304,5
6305,5
6306,3
6307,1
6308,1
6309,5
6310,5
6311,5
6312,5
6313,5
6314,5
6315,5
6316,5
6317,5
6318,5
6319,5
6320,5
6321,7
6322,0
6323,1
6324,5
6325,3
6326,1
6327,5
6328,5
6329,3
6330,5
6331,5
6332,5
6333,5
6334,1
6335,5
6336,3
6337,5
6338,1
6339,4
6340,0
6341,1
6342,3
6343,3
6344,5
6345,5
6346,1
6347,0
6348,1
6349,5
6350,5
6351,5
6352,0
6353,1
6354,5
6355,5
6356,3
6357,5
6358,0
6359,7
6360,3
6361,3
6362,5
6363,5
6364,5
6365,3
6366,6
6367,0
6368,5
6369,1
6370,3
6371,3
6372,3
6373,5
6374,5
6375,5
6376,5
6377,5
6378,5
6379,5
6380,5
6381,5
6382,5
6383,3
6384,5
6385,4
6386,5
6387,5
6388,5
6389,4
6390,5
6391,7
6392,5
6393,5
6394,5
6395,5
6396,1
6397,5
6398,3
6399,5
6400,5
6401,5
6402,5
6403,5
6404,1
6405,5
6406,3
6407,0
6408,3
6409,2
6410,5
6411,5
6412,3
6413,5
6414,5
6415,1
6416,5
6417,5
6418,5
6419,5
6420,5
6421,3
6422,1
6423,5
6424,3
6425,5
6426,5
6427,5
6428,3
6429,1
6430,5
6431,5
6432,1
6433,5
6434,0
6435,3
6436,5
6437,0
6438,5
6439,1
6440,5
6441,5
6442,3
6443,5
6444,0
6445,5
6446,7
6447,4
6448,3
6449,3
6450,5
6451,0
6452,4
6453,5
6454,5
6455,1
6456,3
6457,7
6458,5
6459,1
6460,5
6461,5
6462,5
6463,4
6464,5
6465,5
6466,5
6467,5
6468,5
6469,3
6470,5
6471,5
6472,5
6473,5
6474,3
6475,5
6476,1
6477,5
6478,5
6479,3
6480,3
6481,1
6482,5
6483,3
6484,5
6485,5
6486,5
6487,5
6488,5
6489,1
6490,5
6491,1
6492,5
6493,5
6494,3
6495,5
6496,1
6497,5
6498,5
6499,5
6500,1
6501,5
6502,5
6503,3
6504,5
6505,3
6506,5
6507,5
6508,5
6509,1
6510,3
6511,5
6512,5
6513,5
6514,4
6515,5
6516,1
6517,3
6518,3
6519,5
6520,1
6521,5
6522,5
6523,5
6524,4
6525,5
6526,3
6527,5
6528,5
6529,3
6530,3
6531,5
6532,2
6533,5
6534,3
6535,4
6536,5
6537,5
6538,5
6539,5
6540,0
6541,1
6542,5
6543,3
6544,5
6545,5
6546,5
6547,3
6548,3
6549,5
6550,5
6551,4
6552,5
6553,5
6554,1
6555,5
6556,5
6557,5
6558,5
6559,5
6560,5
6561,5
6562,3
6563,5
6564,0
6565,0
6566,5
6567,5
6568,5
6569,1
6570,0
6571,6
6572,0
6573,5
6574,7
6575,3
6576,5
6577,5
6578,5
6579,1
6580,3
6581,5
6582,3
6583,3
6584,5
6585,5
6586,3
6587,3
6588,4
6589,3
6590,5
6591,5
6592,1
6593,3
6594,5
6595,0
6596,3
6597,1
6598,5
6599,5
6600,5
6601,5
6602,5
6603,5
6604,5
6605,7
6606,5
6607,5
6608,7
6609,3
6610,0
6611,5
6612,3
6613,3
6614,5
6615,5
6616,5
6617,7
6618,1
6619,6
6620,5
6621,1
6622,5
6623,5
6624,5
6625,5
6626,0
6627,5
6628,5
6629,5
6630,5
6631,5
6632,5
6633,5
6634,5
6635,5
6636,0
6637,5
6638,5
6639,5
6640,3
6641,5
6642,5
6643,3
6644,1
6645,5
6646,1
6647,5
6648,5
6649,1
6650,3
6651,3
6652,5
6653,5
6654,5
6655,5
6656,3
6657,1
6658,5
6659,5
6660,3
6661,5
6662,0
6663,5
6664,0
6665,1
6666,5
6667,1
6668,3
6669,3
6670,5
6671,5
6672,5
6673,3
6674,5
6675,1
6676,5
6677,5
6678,1
6679,5
6680,5
6681,0
6682,5
6683,5
6684,5
6685,3
6686,5
6687,5
6688,3
6689,5
6690,2
6691,2
6692,0
6693,5
6694,5
6695,5
6696,1
6697,5
6698,7
6699,1
6700,5
6701,5
6702,3
6703,5
6704,1
6705,5
6706,5
6707,5
6708,1
6709,5
6710,5
6711,3
6712,0
6713,5
6714,1
6715,5
6716,1
6717,2
6718,5
6719,5
6720,5
6721,5
6722,5
6723,0
6724,5
6725,5
6726,3
6727,3
6728,5
6729,5
6730,5
6731,5
6732,3
6733,5
6734,5
6735,5
6736,1
6737,5
6738,5
6739,5
6740,5
6741,5
6742,3
6743,0
6744,3
6745,3
6746,5
6747,5
6748,5
6749,5
6750,5
6751,5
6752,5
6753,3
6754,1
6755,3
6756,1
6757,5
6758,5
6759,5
6760,1
6761,5
6762,5
6763,5
6764,5
6765,3
6766,3
6767,5
6768,5
6769,5
6770,1
6771,5
6772,5
6773,5
6774,5
6775,3
6776,5
6777,5
6778,3
6779,1
6780,5
6781,1
6782,5
6783,5
6784,3
6785,1
6786,5
6787,5
6788,2
6789,5
6790,3
6791,5
6792,5
6793,3
6794,0
6795,5
6796,0
6797,3
6798,5
6799,5
6800,3
6801,5
6802,5
6803,5
6804,3
6805,5
6806,5
6807,5
6808,7
6809,5
6810,5
6811,5
6812,6
6813,5
6814,5
6815,3
6816,1
6817,0
6818,5
6819,1
6820,5
6821,5
6822,5
6823,5
6824,5
6825,3
6826,5
6827,5
6828,5
6829,5
6830,5
6831,5
6832,5
6833,5
6834,3
6835,3
6836,5
6837,0
6838,5
6839,5
6840,3
6841,1
6842,5
6843,3
6844,3
6845,3
6846,5
6847,3
6848,3
6849,0
6850,0
6851,5
6852,5
6853,3
6854,5
6855,1
6856,5
6857,5
6858,5
6859,1
6860,1
6861,5
6862,5
6863,5
6864,5
6865,5
6866,5
6867,0
6868,1
6869,5
6870,5
6871,5
6872,5
6873,1
6874,0
6875,2
6876,5
6877,5
6878,5
6879,5
6880,5
6881,5
6882,5
6883,5
6884,5
6885,5
6886,5
6887,5
6888,3
6889,5
6890,5
6891,3
6892,5
6893,5
6894,0
6895,5
6896,1
6897,2
6898,5
6899,4
6900,7
6901,3
6902,5
6903,3
6904,5
6905,5
6906,5
6907,5
6908,3
6909,0
6910,5
6911,5
6912,1
6913,5
6914,5
6915,5
6916,3
6917,5
6918,5
6919,6
6920,5
6921,5
6922,5
6923,5
6924,5
6925,5
6926,3
6927,5
6928,3
6929,5
6930,5
6931,1
6932,5
6933,5
6934,3
6935,5
6936,5
6937,1
6938,3
6939,2
6940,1
6941,5
6942,5
6943,1
6944,0
6945,1
6946,3
6947,1
6948,5
6949,5
6950,0
6951,5
6952,5
6953,5
6954,5
6955,1
6956,3
6957,5
6958,5
6959,5
6960,5
6961,5
6962,5
6963,5
6964,1
6965,0
6966,1
6967,0
6968,5
6969,5
6970,5
6971,5
6972,1
6973,5
6974,0
6975,1
6976,5
6977,5
6978,5
6979,5
6980,1
6981,5
6982,5
6983,5
6984,1
6985,5
6986,5
6987,5
6988,5
6989,5
6990,3
6991,5
6992,3
6993,5
6994,5
6995,5
6996,5
6997,5
6998,0
6999,5
7000,5
7001,3
7002,5
7003,5
7004,5
7005,5
7006,3
7007,3
7008,5
7009,3
7010,3
7011,5
7012,1
7013,1
7014,6
7015,6
7016,5
7017,6
7018,6
7019,1
7020,6
7021,6
7022,3
7023,6
7024,6
7025,6
7026,6
7027,5
7028,6
7029,5
7030,5
7031,6
7032,3
7033,6
7034,1
7035,1
7036,6
7037,0
7038,5
7039,6
7040,5
7041,3
7042,1
7043,0
7044,1
7045,3
7046,6
7047,6
7048,6
7049,6
7050,1
7051,6
7052,6
7053,6
7054,7
7055,0
7056,6
7057,6
7058,6
7059,6
7060,7
7061,5
7062,3
7063,6
7064,7
7065,3
7066,6
7067,3
7068,6
7069,5
7070,6
7071,6
7072,6
7073,6
7074,6
7075,6
7076,7
7077,6
7078,6
7079,6
7080,6
7081,6
7082,6
7083,5
7084,5
7085,1
7086,0
7087,6
7088,1
7089,6
7090,6
7091,6
7092,0
7093,6
7094,6
7095,6
7096,5
7097,6
7098,6
7099,5
7100,5
7101,6
7102,1
7103,6
7104,6
7105,6
7106,6
7107,5
7108,6
7109,6
7110,3
7111,6
7112,6
7113,6
7114,6
7115,3
7116,6
7117,5
7118,6
7119,6
7120,5
7121,3
7122,6
7123,6
7124,6
7125,6
7126,6
7127,5
7128,7
7129,6
7130,6
7131,2
7132,6
7133,7
7134,6
7135,6
7136,6
7137,6
7138,1
7139,0
7140,6
7141,6
7142,6
7143,6
7144,6
7145,5
7146,6
7147,6
7148,0
7149,1
7150,6
7151,6
7152,6
7153,6
7154,5
7155,4
7156,5
7157,6
7158,6
7159,6
7160,6
7161,6
7162,6
7163,6
7164,5
7165,1
7166,3
7167,1
7168,1
7169,6
7170,6
7171,6
7172,6
7173,6
7174,1
7175,6
7176,6
7177,6
7178,6
7179,6
7180,6
7181,6
7182,6
7183,6
7184,6
7185,5
7186,3
7187,1
7188,7
7189,7
7190,7
7191,1
7192,7
7193,7
7194,7
7195,7
7196,3
7197,7
7198,7
7199,7
7200,7
7201,7
7202,7
7203,7
7204,7
7205,7
7206,7
7207,7
7208,7
7209,6
7210,7
7211,7
7212,7
7213,7
7214,7
7215,7
7216,7
7217,7
7218,7
7219,7
7220,7
7221,7
7222,7
7223,7
7224,7
7225,7
7226,7
7227,7
7228,7
7229,7
7230,7
7231,7
7232,7
7233,7
7234,7
7235,7
7236,7
7237,7
7238,7
7239,7
7240,7
7241,7
7242,7
7243,7
7244,7
7245,7
7246,5
7247,7
7248,7
7249,7
7250,7
7251,7
7252,7
7253,7
7254,7
7255,7
7256,7
7257,7
7258,7
7259,1
7260,7
7261,7
7262,7
7263,7
7264,7
7265,7
7266,7
7267,7
7268,7
7269,7
7270,7
7271,7
7272,7
7273,7
7274,7
7275,7
7276,7
7277,7
7278,7
7279,7
7280,7
7281,7
7282,7
7283,7
7284,7
7285,7
7286,7
7287,7
7288,7
7289,7
7290,7
7291,7
7292,7
7293,7
7294,7
7295,7
7296,7
7297,7
7298,7
7299,0
7300,3
7301,7
7302,7
7303,7
7304,7
7305,7
7306,7
7307,7
7308,7
7309,5
7310,7
7311,7
7312,7
7313,7
7314,7
7315,7
7316,7
7317,7
7318,7
7319,7
7320,7
7321,7
7322,7
7323,7
7324,7
7325,7
7326,7
7327,7
7328,7
7329,7
7330,7
7331,2
7332,7
7333,7
7334,7
7335,7
7336,7
7337,7
7338,7
7339,7
7340,7
7341,7
7342,7
7343,2
7344,7
7345,7
7346,7
7347,7
7348,7
7349,7
7350,6
7351,7
7352,2
7353,7
7354,7
7355,7
7356,7
7357,7
7358,7
7359,7
7360,7
7361,7
7362,7
7363,7
7364,7
7365,7
7366,7
7367,7
7368,7
7369,7
7370,7
7371,7
7372,7
7373,7
7374,7
7375,7
7376,7
7377,7
7378,7
7379,1
7380,7
7381,7
7382,7
7383,7
7384,7
7385,7
7386,7
7387,6
7388,7
7389,7
7390,7
7391,7
7392,2
7393,7
7394,7
7395,7
7396,7
7397,7
7398,7
7399,7
7400,7
7401,7
7402,7
7403,2
7404,7
7405,7
7406,7
7407,7
7408,7
7409,7
7410,7
7411,7
7412,1
7413,7
7414,7
7415,7
7416,7
7417,7
7418,7
7419,7
7420,7
7421,6
7422,7
7423,7
7424,7
7425,7
7426,7
7427,7
7428,7
7429,7
7430,7
7431,7
7432,7
7433,2
7434,7
7435,7
7436,7
7437,7
7438,7
7439,7
7440,7
7441,7
7442,7
7443,7
7444,7
7445,7
7446,7
7447,7
7448,7
7449,1
7450,7
7451,7
7452,6
7453,7
7454,7
7455,7
7456,7
7457,7
7458,7
7459,7
7460,7
7461,7
7462,7
7463,7
7464,7
7465,7
7466,7
7467,7
7468,7
7469,7
7470,7
7471,5
7472,7
7473,7
7474,7
7475,7
7476,7
7477,7
7478,7
7479,7
7480,7
7481,7
7482,7
7483,7
7484,7
7485,7
7486,7
7487,1
7488,5
7489,7
7490,7
7491,7
7492,7
7493,7
7494,7
7495,5
7496,7
7497,7
7498,7
7499,7
7500,7
7501,7
7502,7
7503,7
7504,7
7505,7
7506,7
7507,7
7508,2
7509,7
7510,7
7511,7
7512,6
7513,5
7514,7
7515,1
7516,7
7517,7
7518,7
7519,2
7520,7
7521,7
7522,7
7523,7
7524,7
7525,7
7526,7
7527,7
7528,3
7529,7
7530,2
7531,7
7532,7
7533,7
7534,7
7535,7
7536,7
7537,7
7538,7
7539,3
7540,7
7541,7
7542,7
7543,7
7544,7
7545,7
7546,7
7547,7
7548,4
7549,7
7550,7
7551,7
7552,7
7553,7
7554,7
7555,7
7556,7
7557,7
7558,7
7559,2
7560,1
7561,7
7562,7
7563,7
7564,7
7565,7
7566,7
7567,7
7568,7
7569,7
7570,7
7571,3
7572,7
7573,6
7574,7
7575,7
7576,1
7577,7
7578,7
7579,7
7580,7
7581,7
7582,7
7583,7
7584,7
7585,7
7586,7
7587,7
7588,7
7589,7
7590,7
7591,7
7592,7
7593,7
7594,7
7595,5
7596,3
7597,7
7598,7
7599,7
7600,7
7601,7
7602,7
7603,7
7604,7
7605,7
7606,7
7607,7
7608,5
7609,7
7610,7
7611,7
7612,7
7613,7
7614,7
7615,7
7616,7
7617,7
7618,7
7619,7
7620,7
7621,7
7622,7
7623,7
7624,7
7625,7
7626,1
7627,7
7628,2
7629,7
7630,7
7631,7
7632,7
7633,7
7634,7
7635,7
7636,7
7637,7
7638,7
7639,7
7640,2
7641,7
7642,7
7643,7
7644,7
7645,7
7646,7
7647,7
7648,7
7649,7
7650,7
7651,7
7652,2
7653,7
7654,7
7655,7
7656,7
7657,7
7658,7
7659,7
7660,7
7661,6
7662,3
7663,7
7664,7
7665,7
7666,7
7667,7
7668,7
7669,7
7670,0
7671,7
7672,7
7673,7
7674,7
7675,3
7676,7
7677,6
7678,5
7679,7
7680,7
7681,7
7682,7
7683,7
7684,5
7685,7
7686,7
7687,7
7688,7
7689,7
7690,7
7691,7
7692,7
7693,7
7694,7
7695,7
7696,7
7697,7
7698,7
7699,6
7700,7
7701,7
7702,7
7703,7
7704,7
7705,7
7706,7
7707,7
7708,7
7709,7
7710,7
7711,7
7712,7
7713,7
7714,7
7715,3
7716,7
7717,7
7718,7
7719,7
7720,7
7721,7
7722,7
7723,7
7724,0
7725,7
7726,7
7727,7
7728,7
7729,7
7730,7
7731,7
7732,7
7733,7
7734,7
7735,7
7736,7
7737,7
7738,7
7739,1
7740,7
7741,7
7742,7
7743,7
7744,2
7745,7
7746,7
7747,7
7748,7
7749,7
7750,7
7751,7
7752,7
7753,7
7754,7
7755,1
7756,7
7757,7
7758,6
7759,3
7760,7
7761,7
7762,7
7763,7
7764,7
7765,7
7766,7
7767,7
7768,7
7769,7
7770,7
7771,7
7772,7
7773,7
7774,7
7775,7
7776,7
7777,7
7778,7
7779,7
7780,7
7781,7
7782,7
7783,7
7784,7
7785,7
7786,6
7787,7
7788,7
7789,7
7790,7
7791,6
7792,7
7793,7
7794,7
7795,4
7796,7
7797,7
7798,7
7799,7
7800,7
7801,7
7802,7
7803,7
7804,7
7805,7
7806,8
7807,7
7808,7
7809,7
7810,7
7811,2
7812,7
7813,7
7814,7
7815,5
7816,7
7817,7
7818,7
7819,7
7820,7
7821,7
7822,7
7823,7
7824,6
7825,7
7826,7
7827,7
7828,7
7829,7
7830,7
7831,7
7832,7
7833,7
7834,7
7835,6
7836,7
7837,7
7838,7
7839,7
7840,7
7841,7
7842,7
7843,7
7844,7
7845,2
7846,7
7847,7
7848,2
7849,3
7850,7
7851,7
7852,7
7853,2
7854,7
7855,7
7856,7
7857,7
7858,7
7859,7
7860,7
7861,7
7862,7
7863,6
7864,7
7865,7
7866,7
7867,7
7868,7
7869,7
7870,7
7871,7
7872,7
7873,7
7874,7
7875,7
7876,7
7877,7
7878,7
7879,7
7880,7
7881,2
7882,7
7883,7
7884,7
7885,7
7886,7
7887,7
7888,7
7889,7
7890,7
7891,7
7892,7
7893,7
7894,5
7895,7
7896,7
7897,3
7898,7
7899,2
7900,7
7901,7
7902,7
7903,7
7904,7
7905,7
7906,7
7907,7
7908,7
7909,7
7910,2
7911,7
7912,7
7913,7
7914,7
7915,7
7916,2
7917,7
7918,7
7919,7
7920,7
7921,7
7922,7
7923,7
7924,7
7925,7
7926,7
7927,7
7928,7
7929,7
7930,7
7931,7
7932,7
7933,7
7934,7
7935,7
7936,7
7937,7
7938,7
7939,7
7940,1
7941,7
7942,7
7943,7
7944,7
7945,7
7946,2
7947,7
7948,7
7949,7
7950,7
7951,7
7952,7
7953,7
7954,7
7955,7
7956,7
7957,7
7958,7
7959,7
7960,7
7961,7
7962,7
7963,3
7964,7
7965,7
7966,7
7967,6
7968,7
7969,7
7970,7
7971,7
7972,7
7973,7
7974,7
7975,7
7976,7
7977,6
7978,7
7979,7
7980,7
7981,6
7982,7
7983,6
7984,7
7985,8
7986,8
7987,8
7988,8
7989,8
7990,8
7991,8
7992,8
7993,8
7994,8
7995,8
7996,8
7997,8
7998,8
7999,8
8000,8
8001,8
8002,8
8003,8
8004,8
8005,8
8006,8
8007,8
8008,8
8009,8
8010,8
8011,8
8012,8
8013,8
8014,8
8015,8
8016,8
8017,8
8018,8
8019,8
8020,8
8021,8
8022,8
8023,8
8024,8
8025,8
8026,8
8027,8
8028,8
8029,8
8030,8
8031,8
8032,8
8033,8
8034,8
8035,8
8036,8
8037,8
8038,8
8039,8
8040,8
8041,8
8042,8
8043,8
8044,8
8045,8
8046,8
8047,8
8048,8
8049,8
8050,8
8051,8
8052,8
8053,8
8054,8
8055,8
8056,8
8057,8
8058,8
8059,8
8060,8
8061,8
8062,8
8063,8
8064,8
8065,8
8066,8
8067,8
8068,8
8069,8
8070,0
8071,8
8072,8
8073,8
8074,8
8075,8
8076,8
8077,8
8078,8
8079,8
8080,8
8081,8
8082,8
8083,8
8084,8
8085,8
8086,8
8087,8
8088,8
8089,8
8090,8
8091,8
8092,8
8093,8
8094,8
8095,8
8096,8
8097,8
8098,8
8099,8
8100,8
8101,8
8102,8
8103,8
8104,8
8105,8
8106,8
8107,8
8108,8
8109,8
8110,8
8111,8
8112,8
8113,8
8114,8
8115,8
8116,8
8117,8
8118,8
8119,8
8120,8
8121,8
8122,8
8123,8
8124,4
8125,8
8126,8
8127,8
8128,8
8129,8
8130,8
8131,8
8132,8
8133,8
8134,8
8135,8
8136,8
8137,8
8138,8
8139,8
8140,7
8141,8
8142,8
8143,8
8144,8
8145,8
8146,8
8147,8
8148,8
8149,8
8150,8
8151,8
8152,8
8153,3
8154,8
8155,8
8156,8
8157,8
8158,8
8159,8
8160,8
8161,8
8162,8
8163,8
8164,8
8165,8
8166,8
8167,8
8168,7
8169,8
8170,8
8171,5
8172,0
8173,1
8174,7
8175,1
8176,5
8177,0
8178,1
8179,1
8180,5
8181,1
8182,4
8183,0
8184,5
8185,1
8186,3
8187,5
8188,5
8189,3
8190,5
8191,4
8192,5
8193,0
8194,1
8195,0
8196,0
8197,1
8198,3
8199,5
8200,5
8201,1
8202,3
8203,1
8204,3
8205,3
8206,4
8207,3
8208,3
8209,0
8210,5
8211,1
8212,5
8213,5
8214,3
8215,5
8216,5
8217,5
8218,5
8219,3
8220,1
8221,3
8222,3
8223,5
8224,3
8225,2
8226,5
8227,3
8228,3
8229,3
8230,3
8231,0
8232,1
8233,3
8234,5
8235,3
8236,2
8237,5
8238,3
8239,6
8240,3
8241,5
8242,5
8243,3
8244,5
8245,7
8246,5
8247,3
8248,5
8249,5
8250,5
8251,1
8252,5
8253,5
8254,5
8255,5
8256,1
8257,5
8258,5
8259,5
8260,4
8261,1
8262,3
8263,3
8264,5
8265,0
8266,1
8267,3
8268,4
8269,0
8270,5
8271,5
8272,3
8273,3
8274,1
8275,1
8276,3
8277,3
8278,5
8279,5
8280,1
8281,3
8282,0
8283,7
8284,3
8285,5
8286,5
8287,3
8288,5
8289,3
8290,5
8291,5
8292,4
8293,1
8294,3
8295,3
8296,3
8297,5
8298,5
8299,6
8300,5
8301,5
8302,5
8303,5
8304,5
8305,0
8306,1
8307,3
8308,3
8309,5
8310,1
8311,3
8312,5
8313,5
8314,5
8315,7
8316,0
8317,5
8318,3
8319,5
8320,7
8321,0
8322,5
8323,2
8324,7
8325,0
8326,1
8327,5
8328,1
8329,5
8330,5
8331,3
8332,6
8333,3
8334,3
8335,5
8336,3
8337,3
8338,5
8339,5
8340,5
8341,1
8342,5
8343,1
8344,5
8345,5
8346,5
8347,5
8348,5
8349,3
8350,5
8351,3
8352,1
8353,1
8354,3
8355,1
8356,5
8357,3
8358,3
8359,0
8360,5
8361,6
8362,3
8363,5
8364,0
8365,4
8366,5
8367,5
8368,5
8369,1
8370,5
8371,3
8372,5
8373,3
8374,5
8375,5
8376,5
8377,5
8378,7
8379,5
8380,3
8381,3
8382,1
8383,3
8384,3
8385,5
8386,5
8387,5
8388,5
8389,5
8390,1
8391,5
8392,2
8393,5
8394,5
8395,5
8396,1
8397,1
8398,5
8399,5
8400,6
8401,5
8402,5
8403,0
8404,5
8405,5
8406,5
8407,5
8408,1
8409,0
8410,5
8411,5
8412,5
8413,5
8414,5
8415,0
8416,5
8417,3
8418,5
8419,5
8420,5
8421,3
8422,1
8423,5
8424,5
8425,5
8426,3
8427,5
8428,5
8429,1
8430,5
8431,6
8432,3
8433,1
8434,5
8435,5
8436,1
8437,0
8438,5
8439,3
8440,3
8441,1
8442,0
8443,2
8444,5
8445,5
8446,0
8447,5
8448,5
8449,5
8450,5
8451,3
8452,5
8453,1
8454,3
8455,4
8456,3
8457,5
8458,5
8459,3
8460,5
8461,3
8462,5
8463,5
8464,5
8465,5
8466,3
8467,5
8468,5
8469,5
8470,5
8471,5
8472,5
8473,5
8474,4
8475,0
8476,1
8477,4
8478,5
8479,4
8480,5
8481,5
8482,1
8483,5
8484,3
8485,1
8486,5
8487,5
8488,5
8489,5
8490,3
8491,1
8492,7
8493,3
8494,3
8495,0
8496,5
8497,5
8498,5
8499,1
8500,5
8501,5
8502,5
8503,3
8504,5
8505,5
8506,3
8507,5
8508,5
8509,1
8510,3
8511,5
8512,1
8513,5
8514,5
8515,5
8516,0
8517,5
8518,3
8519,5
8520,5
8521,6
8522,5
8523,5
8524,2
8525,3
8526,0
8527,5
8528,7
8529,3
8530,5
8531,3
8532,3
8533,1
8534,1
8535,3
8536,1
8537,5
8538,5
8539,1
8540,7
8541,2
8542,3
8543,7
8544,0
8545,3
8546,3
8547,2
8548,0
8549,3
8550,3
8551,1
8552,3
8553,3
8554,1
8555,5
8556,2
8557,3
8558,3
8559,1
8560,3
8561,3
8562,3
8563,1
8564,1
8565,2
8566,1
8567,3
8568,1
8569,3
8570,3
8571,7
8572,4
8573,1
8574,6
8575,3
8576,3
8577,3
8578,1
8579,3
8580,1
8581,2
8582,1
8583,3
8584,1
8585,0
8586,1
8587,7
8588,3
8589,1
8590,1
8591,3
8592,3
8593,3
8594,1
8595,1
